"","R0","Trig","Dur","Scenario","variable","Total incidence","Maximum incidence","Mean time","Max time","Median time"
"976","2.2","100","121","CI_HQ_SD","SARI",13619530.6,196033.4,280.630250906004,292,287
"977","2.2","100","121","CI_SD","SARI",11946890.6,120632.1,260.111174140994,257,265
"978","2.2","100","121","CI_HQ_SDOL70","SARI",8972804.7,155743.2,186.553921506839,185,185
"979","2.2","100","121","MG","SARI",14042447.4,338511.2,168.103890601007,168,168
"980","2.2","100","121","PC","SARI",14536842.6,304544.9,176.951684631985,175,176
"981","2.2","100","121","PC_CI_HQ_SDOL70","SARI",12590144.2,101696.1,265.193448308559,312,276
"982","2.2","100","121","PC_CI_SD","SARI",15193686.4,414284,317.198675615682,318,319
"983","2.2","100","121","PC_CI_HQ_SD","SARI",15215257.2,406635.5,333.498666956481,334,335
"984","2.2","100","121","MG_PC_CI_HQ_SDOL70","SARI",13479853.8,178933.9,279.746424898169,308,295
"985","2.2","100","152","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"986","2.2","100","152","CI","SARI",12442664.6,263069,175.204533914705,175,175
"987","2.2","100","152","CI_HQ","SARI",10405709,184264.4,184.309495249194,185,184
"988","2.2","100","152","CI_HQ_SD","SARI",13461003.2,233715.5,314.953994989021,333,329
"989","2.2","100","152","CI_SD","SARI",11281925.6,91948,296.399567268907,343,319
"990","2.2","100","152","CI_HQ_SDOL70","SARI",8883524.8,155743.2,185.172797739024,185,184
"991","2.2","100","152","MG","SARI",14040524.6,338511.2,168.092555224041,168,168
"992","2.2","100","152","PC","SARI",14509996.6,304544.9,176.774704695658,175,176
"993","2.2","100","152","PC_CI_HQ_SDOL70","SARI",12423867.2,109544.7,282.951450028378,342,308
"994","2.2","100","152","PC_CI_SD","SARI",15191190,408496.2,347.550939248341,348,349
"995","2.2","100","152","PC_CI_HQ_SD","SARI",15220881,366351.5,367.278122225645,367,368
"996","2.2","100","152","MG_PC_CI_HQ_SDOL70","SARI",13252519,189359,300.521276770099,335,325
"997","2.2","100","182","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"998","2.2","100","182","CI","SARI",12442539.6,263069,175.203035287105,175,175
"999","2.2","100","182","CI_HQ","SARI",10398774.6,184264.4,184.199644763913,185,184
"1000","2.2","100","182","CI_HQ_SD","SARI",13400820.8,230958.3,346.113177351047,370,366
"1001","2.2","100","182","CI_SD","SARI",11136106.6,86292.1,331.322760676519,400,374
"1002","2.2","100","182","CI_HQ_SDOL70","SARI",8871171.3,155743.2,184.927159460893,185,184
"1003","2.2","100","182","MG","SARI",14040479.6,338511.2,168.092113819246,168,168
"1004","2.2","100","182","PC","SARI",14507930.6,304544.9,176.753149349915,175,176
"1005","2.2","100","182","PC_CI_HQ_SDOL70","SARI",12187993,94079,298.695727877428,377,323
"1006","2.2","100","182","PC_CI_SD","SARI",15189297.6,394857,377.835115891073,379,380
"1007","2.2","100","182","PC_CI_HQ_SD","SARI",15215061.4,348146.8,399.216483759967,399,401
"1008","2.2","100","182","MG_PC_CI_HQ_SDOL70","SARI",12929240,163392.5,319.12151393276,366,353
"1009","2.2","300","91","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1010","2.2","300","91","CI","SARI",12475307.2,263069,175.433028005916,175,175
"1011","2.2","300","91","CI_HQ","SARI",10791754.2,184264.4,187.762715379489,185,185
"1012","2.2","300","91","CI_HQ_SD","SARI",14023869.8,290949.8,253.692605838369,257,258
"1013","2.2","300","91","CI_SD","SARI",13022842,223994,238.457915054179,249,244
"1014","2.2","300","91","CI_HQ_SDOL70","SARI",9453928,155544.8,190.981964174045,185,186
"1015","2.2","300","91","MG","SARI",14066471,337373.5,167.596521096158,168,167
"1016","2.2","300","91","PC","SARI",14696597,305359.1,174.790071409048,172,173
"1017","2.2","300","91","PC_CI_HQ_SDOL70","SARI",12738877.4,176371.7,238.090823065775,254,247
"1018","2.2","300","91","PC_CI_SD","SARI",15162545.6,333206.8,280.238651338335,281,282
"1019","2.2","300","91","PC_CI_HQ_SD","SARI",15203358.8,358550.1,295.767944120348,300,298
"1020","2.2","300","91","MG_PC_CI_HQ_SDOL70","SARI",13459586,226309.1,249.792339274031,259,257
"1021","2.2","300","121","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1022","2.2","300","121","CI","SARI",12444943.6,263069,175.22558009825,175,175
"1023","2.2","300","121","CI_HQ","SARI",10457062.4,184264.4,184.971551302974,185,184
"1024","2.2","300","121","CI_HQ_SD","SARI",13540194.4,203248.1,283.4945990288,299,293
"1025","2.2","300","121","CI_SD","SARI",11727304.8,104929,264.841365477258,285,274
"1026","2.2","300","121","CI_HQ_SDOL70","SARI",8969157.6,155544.8,186.387468093994,185,185
"1027","2.2","300","121","MG","SARI",14046967.6,337373.5,167.511198132186,168,167
"1028","2.2","300","121","PC","SARI",14516864.2,305359.1,173.942403118988,172,173
"1029","2.2","300","121","PC_CI_HQ_SDOL70","SARI",12607745.4,108200.1,266.465840744214,319,283
"1030","2.2","300","121","PC_CI_SD","SARI",15119566.4,409132.3,319.246655988759,322,323
"1031","2.2","300","121","PC_CI_HQ_SD","SARI",15157416.2,399952,334.817230162223,336,337
"1032","2.2","300","121","MG_PC_CI_HQ_SDOL70","SARI",13406654,182083.3,281.244664955178,313,301
"1033","2.2","300","152","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1034","2.2","300","152","CI","SARI",12442664.6,263069,175.204533914705,175,175
"1035","2.2","300","152","CI_HQ","SARI",10405709,184264.4,184.309495249194,185,184
"1036","2.2","300","152","CI_HQ_SD","SARI",13328949.2,223849.9,318.989119832492,341,337
"1037","2.2","300","152","CI_SD","SARI",11159661,87270.4,302.097844468573,357,332
"1038","2.2","300","152","CI_HQ_SDOL70","SARI",8886278,155544.8,185.075763531143,185,184
"1039","2.2","300","152","MG","SARI",14046275,337373.5,167.506610806068,168,167
"1040","2.2","300","152","PC","SARI",14509432.4,305359.1,173.884154792988,172,173
"1041","2.2","300","152","PC_CI_HQ_SDOL70","SARI",12340394.8,103297.8,281.822402456686,348,308
"1042","2.2","300","152","PC_CI_SD","SARI",15111468,398907.3,348.783276899372,352,353
"1043","2.2","300","152","PC_CI_HQ_SD","SARI",15167092.2,376704.8,366.87386690377,368,370
"1044","2.2","300","152","MG_PC_CI_HQ_SDOL70","SARI",13115332.4,176513.4,299.707910582579,340,329
"1045","2.2","300","182","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1046","2.2","300","182","CI","SARI",12442539.6,263069,175.203035287105,175,175
"1047","2.2","300","182","CI_HQ","SARI",10398774.6,184264.4,184.199644763913,185,184
"1048","2.2","300","182","CI_HQ_SD","SARI",13250292.4,216889.3,349.029025291547,378,373
"1049","2.2","300","182","CI_SD","SARI",11039614.2,81842.2,335.480508811621,414,385
"1050","2.2","300","182","CI_HQ_SDOL70","SARI",8873688.2,155544.8,184.825380916584,185,184
"1051","2.2","300","182","MG","SARI",14046241.8,337373.5,167.506301899203,168,167
"1052","2.2","300","182","PC","SARI",14507744,305359.1,173.860920926093,172,173
"1053","2.2","300","182","PC_CI_HQ_SDOL70","SARI",12174029.4,91446.8,299.437648532375,386,321
"1054","2.2","300","182","PC_CI_SD","SARI",15109507.2,380451.1,380.856812087161,385,385
"1055","2.2","300","182","PC_CI_HQ_SD","SARI",15162569.8,328408.3,404.247650836865,406,407
"1056","2.2","300","182","MG_PC_CI_HQ_SDOL70","SARI",12911596.8,157702.6,320.302235103872,374,360
"1057","2.2","1000","91","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1058","2.2","1000","91","CI","SARI",12475307.2,263069,175.433028005916,175,175
"1059","2.2","1000","91","CI_HQ","SARI",10791754.2,184264.4,187.762715379489,185,185
"1060","2.2","1000","91","CI_HQ_SD","SARI",13810242.4,263310.6,255.484888056708,261,261
"1061","2.2","1000","91","CI_SD","SARI",12505274.6,183656.5,240.939037812092,254,250
"1062","2.2","1000","91","CI_HQ_SDOL70","SARI",9415885,155185.7,190.464845258837,185,186
"1063","2.2","1000","91","MG","SARI",14061752.6,335000.6,166.767502644016,167,167
"1064","2.2","1000","91","PC","SARI",14599637,309637.2,170.744308416709,168,169
"1065","2.2","1000","91","PC_CI_HQ_SDOL70","SARI",12530889.6,137418.2,238.966099836998,260,249
"1066","2.2","1000","91","PC_CI_SD","SARI",14971892,304988.9,282.994003924153,288,288
"1067","2.2","1000","91","PC_CI_HQ_SD","SARI",15072267.4,362543.4,297.442431740562,303,302
"1068","2.2","1000","91","MG_PC_CI_HQ_SDOL70","SARI",13162972.4,174959.3,251.514485466824,267,262
"1069","2.2","1000","121","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1070","2.2","1000","121","CI","SARI",12444943.6,263069,175.22558009825,175,175
"1071","2.2","1000","121","CI_HQ","SARI",10457062.4,184264.4,184.971551302974,185,184
"1072","2.2","1000","121","CI_HQ_SD","SARI",13298553.8,202045.3,287.300939678117,308,301
"1073","2.2","1000","121","CI_SD","SARI",11382910.4,90877.2,270.415376703659,312,287
"1074","2.2","1000","121","CI_HQ_SDOL70","SARI",8967729.5,155185.7,186.041102923544,185,184
"1075","2.2","1000","121","MG","SARI",14054040.2,335000.6,166.729176390146,167,167
"1076","2.2","1000","121","PC","SARI",14528147,309637.2,170.334269793663,168,169
"1077","2.2","1000","121","PC_CI_HQ_SDOL70","SARI",12428616,101079.2,265.086794909425,326,283
"1078","2.2","1000","121","PC_CI_SD","SARI",14912307.6,383178.8,319.775755430367,327,327
"1079","2.2","1000","121","PC_CI_HQ_SD","SARI",15046231.4,387983.7,335.233353442909,340,340
"1080","2.2","1000","121","MG_PC_CI_HQ_SDOL70","SARI",13130545,165550.4,280.390539745304,321,307
"1081","2.2","1000","152","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1082","2.2","1000","152","CI","SARI",12442664.6,263069,175.204533914705,175,175
"1083","2.2","1000","152","CI_HQ","SARI",10405709,184264.4,184.309495249194,185,184
"1084","2.2","1000","152","CI_HQ_SD","SARI",13088580.2,203914.3,323.354806879664,352,346
"1085","2.2","1000","152","CI_SD","SARI",10966995.6,78269.4,308.280107397873,379,347
"1086","2.2","1000","152","CI_HQ_SDOL70","SARI",8894470,155185.7,184.877253372039,185,184
"1087","2.2","1000","152","MG","SARI",14053563.8,335000.6,166.725596499587,167,167
"1088","2.2","1000","152","PC","SARI",14526392.6,309637.2,170.319303025033,168,169
"1089","2.2","1000","152","PC_CI_HQ_SDOL70","SARI",12206715.8,93592.7,279.675681717764,356,296
"1090","2.2","1000","152","PC_CI_SD","SARI",14904538.4,373184.8,349.294102083698,358,358
"1091","2.2","1000","152","PC_CI_HQ_SD","SARI",15048393.4,366083.8,368.414838616593,374,375
"1092","2.2","1000","152","MG_PC_CI_HQ_SDOL70","SARI",12893657.4,156033.2,297.969224054301,348,334
"1093","2.2","1000","182","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1094","2.2","1000","182","CI","SARI",12442539.6,263069,175.203035287105,175,175
"1095","2.2","1000","182","CI_HQ","SARI",10398774.6,184264.4,184.199644763913,185,184
"1096","2.2","1000","182","CI_HQ_SD","SARI",13019431.2,196940,352.321717971827,389,383
"1097","2.2","1000","182","CI_SD","SARI",10896219.6,74755.2,340.40910728341,436,400
"1098","2.2","1000","182","CI_HQ_SDOL70","SARI",8882776.2,155185.7,184.633385055902,185,184
"1099","2.2","1000","182","MG","SARI",14053554.6,335000.6,166.72552687133,167,167
"1100","2.2","1000","182","PC","SARI",14525317.2,309637.2,170.306173031457,168,169
"1101","2.2","1000","182","PC_CI_HQ_SDOL70","SARI",12109184.8,85700.5,299.683641561074,401,291
"1102","2.2","1000","182","PC_CI_SD","SARI",14904923,358160.2,383.844775481229,395,395
"1103","2.2","1000","182","PC_CI_HQ_SD","SARI",15044751.8,340322.4,406.608202489588,414,414
"1104","2.2","1000","182","MG_PC_CI_HQ_SDOL70","SARI",12799855.6,144967.1,320.890227121,387,370
"1105","2.2","3000","91","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1106","2.2","3000","91","CI","SARI",12475307.2,263069,175.433028005916,175,175
"1107","2.2","3000","91","CI_HQ","SARI",10791754.2,184264.4,187.762715379489,185,185
"1108","2.2","3000","91","CI_HQ_SD","SARI",13371404.2,212760.1,257.426054258385,269,267
"1109","2.2","3000","91","CI_SD","SARI",11753189.6,122276.6,242.700086145126,264,255
"1110","2.2","3000","91","CI_HQ_SDOL70","SARI",9408469,155372.6,189.739555574876,185,185
"1111","2.2","3000","91","MG","SARI",14083762.2,334589.1,165.930305433587,166,166
"1112","2.2","3000","91","PC","SARI",14721091,333082.8,166.798599893174,164,166
"1113","2.2","3000","91","PC_CI_HQ_SDOL70","SARI",11935473.8,78848.7,235.990022155635,184,233
"1114","2.2","3000","91","PC_CI_SD","SARI",14481239.8,265487.1,281.939031635951,300,295
"1115","2.2","3000","91","PC_CI_HQ_SD","SARI",14767317.8,334308.1,295.189568108299,307,305
"1116","2.2","3000","91","MG_PC_CI_HQ_SDOL70","SARI",12476289.8,99030.3,249.732849368408,278,264
"1117","2.2","3000","121","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1118","2.2","3000","121","CI","SARI",12444943.6,263069,175.22558009825,175,175
"1119","2.2","3000","121","CI_HQ","SARI",10457062.4,184264.4,184.971551302974,185,184
"1120","2.2","3000","121","CI_HQ_SD","SARI",12887208.4,179665.7,291.780271746052,321,313
"1121","2.2","3000","121","CI_SD","SARI",10924807.2,72811.4,275.167154162684,336,299
"1122","2.2","3000","121","CI_HQ_SDOL70","SARI",8996713.2,155372.6,185.5460195619,185,184
"1123","2.2","3000","121","MG","SARI",14080514.8,334589.1,165.912606391352,166,166
"1124","2.2","3000","121","PC","SARI",14703581.4,333082.8,166.687834999166,164,165
"1125","2.2","3000","121","PC_CI_HQ_SDOL70","SARI",11839115.8,78848.7,256.865278680693,184,231
"1126","2.2","3000","121","PC_CI_SD","SARI",14438485.4,315207.5,315.396918218306,334,333
"1127","2.2","3000","121","PC_CI_HQ_SD","SARI",14738441.6,352909,330.007215416859,342,342
"1128","2.2","3000","121","MG_PC_CI_HQ_SDOL70","SARI",12416043.6,111470.9,273.271929908494,334,306
"1129","2.2","3000","152","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1130","2.2","3000","152","CI","SARI",12442664.6,263069,175.204533914705,175,175
"1131","2.2","3000","152","CI_HQ","SARI",10405709,184264.4,184.309495249194,185,184
"1132","2.2","3000","152","CI_HQ_SD","SARI",12728734.2,171203,327.683908326093,368,360
"1133","2.2","3000","152","CI_SD","SARI",10704140.6,64764,313.107172237629,406,362
"1134","2.2","3000","152","CI_HQ_SDOL70","SARI",8928420.8,155372.6,184.451881031414,185,184
"1135","2.2","3000","152","MG","SARI",14080294.8,334589.1,165.910958313174,166,166
"1136","2.2","3000","152","PC","SARI",14702836.4,333082.8,166.680992940927,164,165
"1137","2.2","3000","152","PC_CI_HQ_SDOL70","SARI",11698349.2,78848.7,270.858140941801,184,229
"1138","2.2","3000","152","PC_CI_SD","SARI",14419580.6,304926.5,345.055163996933,368,366
"1139","2.2","3000","152","PC_CI_HQ_SD","SARI",14744452.4,331558.2,363.078976686852,378,377
"1140","2.2","3000","152","MG_PC_CI_HQ_SDOL70","SARI",12267702.4,102587.4,290.259630279261,367,335
"1141","2.2","3000","182","NoInt","SARI",15321083,393718.1,164.373052590342,164,164
"1142","2.2","3000","182","CI","SARI",12442539.6,263069,175.203035287105,175,175
"1143","2.2","3000","182","CI_HQ","SARI",10398774.6,184264.4,184.199644763913,185,184
"1144","2.2","3000","182","CI_HQ_SD","SARI",12685843.4,166651.2,355.751713039434,406,397
"1145","2.2","3000","182","CI_SD","SARI",10669223.1,62285.5,344.585039045627,467,417
"1146","2.2","3000","182","CI_HQ_SDOL70","SARI",8917538.4,155372.6,184.227872772603,185,184
"1147","2.2","3000","182","MG","SARI",14080279.4,334589.1,165.910801223163,166,166
"1148","2.2","3000","182","PC","SARI",14702327.4,333082.8,166.673771194893,164,165
"1149","2.2","3000","182","PC_CI_HQ_SDOL70","SARI",11653230.8,78848.7,291.790316553243,184,229
"1150","2.2","3000","182","PC_CI_SD","SARI",14419423.6,291253.7,380.271428366943,408,406
"1151","2.2","3000","182","PC_CI_HQ_SD","SARI",14738263.6,303493.5,402.069989113236,419,419
"1152","2.2","3000","182","MG_PC_CI_HQ_SDOL70","SARI",12232723,95140.7,314.114776709977,412,376
"1153","2.4","100","91","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1154","2.4","100","91","CI","Critical",5527601,119449,172.124469096087,173,172
"1155","2.4","100","91","CI_HQ","Critical",4715257,86645.1,180.451709525059,180,179
"1156","2.4","100","91","CI_HQ_SD","Critical",5842727,117547.9,247.351275953848,254,251
"1157","2.4","100","91","CI_SD","Critical",5344955,84463.6,233.257615358782,236,236
"1158","2.4","100","91","CI_HQ_SDOL70","Critical",3472469,61897.7,183.3061655842,181,181
"1159","2.4","100","91","MG","Critical",6084416,148376.7,166.630144783,165,166
"1160","2.4","100","91","PC","Critical",6591141,153863,173.564770120985,172,173
"1161","2.4","100","91","PC_CI_HQ_SDOL70","Critical",4737458,51832.9,228.289478872425,253,232
"1162","2.4","100","91","PC_CI_SD","Critical",6622583,184095.4,264.796101687212,263,265
"1163","2.4","100","91","PC_CI_HQ_SD","Critical",6666270,166737.7,277.990886507747,277,278
"1164","2.4","100","91","MG_PC_CI_HQ_SDOL70","Critical",5214202,82671.6,240.884363896911,256,249
"1165","2.4","100","121","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1166","2.4","100","121","CI","Critical",5524373,119449,172.072957510291,173,172
"1167","2.4","100","121","CI_HQ","Critical",4667734,86645.1,179.516165231352,180,179
"1168","2.4","100","121","CI_HQ_SD","Critical",5419956,71376.6,274.947604925206,286,281
"1169","2.4","100","121","CI_SD","Critical",4629607,41231.6,259.043020390284,260,264
"1170","2.4","100","121","CI_HQ_SDOL70","Critical",3376756,61897.7,180.836601163957,181,180
"1171","2.4","100","121","MG","Critical",6074430,148376.7,166.540495322195,165,166
"1172","2.4","100","121","PC","Critical",6549318,153863,173.132233157712,172,173
"1173","2.4","100","121","PC_CI_HQ_SDOL70","Critical",4586942,33674.2,253.569839121576,200,238
"1174","2.4","100","121","PC_CI_SD","Critical",6619079,170577.4,303.704340211078,307,306
"1175","2.4","100","121","PC_CI_HQ_SD","Critical",6632173,189460.4,317.996522180588,319,319
"1176","2.4","100","121","MG_PC_CI_HQ_SDOL70","Critical",5029066,38937.4,269.703240522196,315,282
"1177","2.4","100","152","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1178","2.4","100","152","CI","Critical",5524218,119449,172.069709233053,173,172
"1179","2.4","100","152","CI_HQ","Critical",4662631,86645.1,179.375872227504,180,179
"1180","2.4","100","152","CI_HQ_SD","Critical",5279227,71912.8,311.30302911771,337,329
"1181","2.4","100","152","CI_SD","Critical",4284754,27180.1,298.009931958754,355,320
"1182","2.4","100","152","CI_HQ_SDOL70","Critical",3366705,61897.7,180.466722359102,181,180
"1183","2.4","100","152","MG","Critical",6074196,148376.7,166.537370048645,165,166
"1184","2.4","100","152","PC","Critical",6546562,153863,173.091703248209,172,173
"1185","2.4","100","152","PC_CI_HQ_SDOL70","Critical",4617330,33674.2,273.282578026695,200,238
"1186","2.4","100","152","PC_CI_SD","Critical",6599537,192616.8,334.864158576579,336,337
"1187","2.4","100","152","PC_CI_HQ_SD","Critical",6626739,189201.9,350.499266758507,351,352
"1188","2.4","100","152","MG_PC_CI_HQ_SDOL70","Critical",5027887,47507.7,292.42947096862,350,324
"1189","2.4","100","182","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1190","2.4","100","182","CI","Critical",5524201,119449,172.069298075867,173,172
"1191","2.4","100","182","CI_HQ","Critical",4662129,86645.1,179.358302076154,180,179
"1192","2.4","100","182","CI_HQ_SD","Critical",5257498,72003.6,346.674797213427,380,373
"1193","2.4","100","182","CI_SD","Critical",4224655,25785.6,339.263909715705,428,388
"1194","2.4","100","182","CI_HQ_SDOL70","Critical",3365803,61897.7,180.425651917239,181,180
"1195","2.4","100","182","MG","Critical",6074191,148376.7,166.537291879692,165,166
"1196","2.4","100","182","PC","Critical",6546514,153863,173.090836283249,172,173
"1197","2.4","100","182","PC_CI_HQ_SDOL70","Critical",4569525,33674.2,287.44851631187,200,237
"1198","2.4","100","182","PC_CI_SD","Critical",6597579,187807.6,361.95336766714,364,364
"1199","2.4","100","182","PC_CI_HQ_SD","Critical",6627282,183782.5,379.907989278259,380,381
"1200","2.4","100","182","MG_PC_CI_HQ_SDOL70","Critical",4937888,42372.8,309.573492958933,384,353
"1201","2.4","300","91","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1202","2.4","300","91","CI","Critical",5527601,119449,172.124469096087,173,172
"1203","2.4","300","91","CI_HQ","Critical",4715257,86645.1,180.451709525059,180,179
"1204","2.4","300","91","CI_HQ_SD","Critical",5807169,118156.5,249.909038207774,257,255
"1205","2.4","300","91","CI_SD","Critical",5174575,75191,237.074261267834,250,243
"1206","2.4","300","91","CI_HQ_SDOL70","Critical",3462499,61815.7,182.768224481798,181,181
"1207","2.4","300","91","MG","Critical",6079826,148689.2,165.933772446777,164,165
"1208","2.4","300","91","PC","Critical",6566697,153427.1,170.978290379471,170,170
"1209","2.4","300","91","PC_CI_HQ_SDOL70","Critical",4730381,49553.2,228.790583781729,258,232
"1210","2.4","300","91","PC_CI_SD","Critical",6579651,173700.6,267.728946641699,268,269
"1211","2.4","300","91","PC_CI_HQ_SD","Critical",6639289,162766.7,281.546853812208,282,283
"1212","2.4","300","91","MG_PC_CI_HQ_SDOL70","Critical",5149705,76676,241.7253441702,259,253
"1213","2.4","300","121","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1214","2.4","300","121","CI","Critical",5524373,119449,172.072957510291,173,172
"1215","2.4","300","121","CI_HQ","Critical",4667734,86645.1,179.516165231352,180,179
"1216","2.4","300","121","CI_HQ_SD","Critical",5408550,71477.1,279.361213818861,293,289
"1217","2.4","300","121","CI_SD","Critical",4529553,34798.8,265.336941526018,293,276
"1218","2.4","300","121","CI_HQ_SDOL70","Critical",3379015,61815.7,180.498603735112,181,180
"1219","2.4","300","121","MG","Critical",6075985,148689.2,165.893299028882,164,165
"1220","2.4","300","121","PC","Critical",6545729,153427.1,170.725702286178,170,170
"1221","2.4","300","121","PC_CI_HQ_SDOL70","Critical",4639270,33984.2,255.913875889957,195,233
"1222","2.4","300","121","PC_CI_SD","Critical",6563210,175118.9,306.949355726847,312,311
"1223","2.4","300","121","PC_CI_HQ_SD","Critical",6595480,189181.3,321.441426401111,324,324
"1224","2.4","300","121","MG_PC_CI_HQ_SDOL70","Critical",5059158,43014.3,272.408042603137,324,292
"1225","2.4","300","152","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1226","2.4","300","152","CI","Critical",5524218,119449,172.069709233053,173,172
"1227","2.4","300","152","CI_HQ","Critical",4662631,86645.1,179.375872227504,180,179
"1228","2.4","300","152","CI_HQ_SD","Critical",5250110,71310.5,316.99912973252,346,338
"1229","2.4","300","152","CI_SD","Critical",4262277,26866.6,305.598185547303,374,338
"1230","2.4","300","152","CI_HQ_SDOL70","Critical",3370595,61815.7,180.180307779487,181,180
"1231","2.4","300","152","MG","Critical",6075851,148689.2,165.891067193715,164,165
"1232","2.4","300","152","PC","Critical",6545010,153427.1,170.714797685565,170,170
"1233","2.4","300","152","PC_CI_HQ_SDOL70","Critical",4596867,33984.2,272.200646549052,195,232
"1234","2.4","300","152","PC_CI_SD","Critical",6548644,187046.6,336.651632001984,340,341
"1235","2.4","300","152","PC_CI_HQ_SD","Critical",6592128,184198.7,353.265557798635,355,356
"1236","2.4","300","152","MG_PC_CI_HQ_SDOL70","Critical",4988639,45059.8,292.159578293799,358,329
"1237","2.4","300","182","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1238","2.4","300","182","CI","Critical",5524201,119449,172.069298075867,173,172
"1239","2.4","300","182","CI_HQ","Critical",4662129,86645.1,179.358302076154,180,179
"1240","2.4","300","182","CI_HQ_SD","Critical",5208823,69621.8,351.327102975087,390,383
"1241","2.4","300","182","CI_SD","Critical",4222557,25829.1,345.562483940418,445,405
"1242","2.4","300","182","CI_HQ_SDOL70","Critical",3369800,61815.7,180.139593447682,181,180
"1243","2.4","300","182","MG","Critical",6075840,148689.2,165.89087204403,164,165
"1244","2.4","300","182","PC","Critical",6544974,153427.1,170.713643018292,170,170
"1245","2.4","300","182","PC_CI_HQ_SDOL70","Critical",4564459,33984.2,288.462371663323,195,231
"1246","2.4","300","182","PC_CI_SD","Critical",6544582,181739.3,365.317864303633,370,371
"1247","2.4","300","182","PC_CI_HQ_SD","Critical",6593916,174877.8,384.523797391414,387,388
"1248","2.4","300","182","MG_PC_CI_HQ_SDOL70","Critical",4932139,41148.8,311.210219845791,395,361
"1249","2.4","1000","91","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1250","2.4","1000","91","CI","Critical",5527601,119449,172.124469096087,173,172
"1251","2.4","1000","91","CI_HQ","Critical",4715257,86645.1,180.451709525059,180,179
"1252","2.4","1000","91","CI_HQ_SD","Critical",5677175,107448.1,252.589799063795,261,260
"1253","2.4","1000","91","CI_SD","Critical",4911210,60899.3,240.60981183863,258,250
"1254","2.4","1000","91","CI_HQ_SDOL70","Critical",3459185,61582.1,182.083805433939,181,180
"1255","2.4","1000","91","MG","Critical",6084663,149481.1,165.138929222539,163,164
"1256","2.4","1000","91","PC","Critical",6555944,154912.3,168.011234537696,167,167
"1257","2.4","1000","91","PC_CI_HQ_SDOL70","Critical",4638040,38601.7,229.246158075394,263,225
"1258","2.4","1000","91","PC_CI_SD","Critical",6456282,149747.3,270.898812815178,275,275
"1259","2.4","1000","91","PC_CI_HQ_SD","Critical",6557921,153306.1,284.344889866773,287,288
"1260","2.4","1000","91","MG_PC_CI_HQ_SDOL70","Critical",4998361,57916,242.79547565692,265,256
"1261","2.4","1000","121","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1262","2.4","1000","121","CI","Critical",5524373,119449,172.072957510291,173,172
"1263","2.4","1000","121","CI_HQ","Critical",4667734,86645.1,179.516165231352,180,179
"1264","2.4","1000","121","CI_HQ_SD","Critical",5321757,67184.4,284.290555450014,308,299
"1265","2.4","1000","121","CI_SD","Critical",4393958,28905.1,271.513979651148,321,288
"1266","2.4","1000","121","CI_HQ_SDOL70","Critical",3389468,61582.1,180.10905516736,181,180
"1267","2.4","1000","121","MG","Critical",6083399,149481.1,165.123706911219,163,164
"1268","2.4","1000","121","PC","Critical",6548014,154912.3,167.902786554824,167,167
"1269","2.4","1000","121","PC_CI_HQ_SDOL70","Critical",4607547,34766.5,256.266172759605,188,224
"1270","2.4","1000","121","PC_CI_SD","Critical",6425063,163512.8,309.557630874592,319,318
"1271","2.4","1000","121","PC_CI_HQ_SD","Critical",6515291,178752.9,323.065419257559,329,329
"1272","2.4","1000","121","MG_PC_CI_HQ_SDOL70","Critical",4989524,41674.3,273.279231445725,336,300
"1273","2.4","1000","152","NoInt","Critical",6706150,181254.6,163.002696927447,161,162
"1274","2.4","1000","152","CI","Critical",5524218,119449,172.069709233053,173,172
"1275","2.4","1000","152","CI_HQ","Critical",4662631,86645.1,179.375872227504,180,179
"1276","2.4","1000","152","CI_HQ_SD","Critical",5173238,66383.4,322.678449744628,359,350
"1277","2.4","1000","152","CI_SD","Critical",4227657,24706.7,312.980119602891,401,355
"1278","2.4","1000","152","CI_HQ_SDOL70","Critical",3382284,61582.1,179.828707465133,181,180
"1279","2.4","1000","152","MG","Critical",6083319,149481.1,165.122332315632,163,164
